,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
535,6850043,0.62,False,Noord-Oost,52.3794,4.96613,Entire home/apt,4,2,4,7,119.0,3,14,True,3,2,4.92,False,29.75,357.0,0.07,0.1,0.16,4.99,0.10684931506849316,595.0
536,6863052,0.52,False,De Pijp - Rivierenbuurt,52.35736,4.90468,Entire home/apt,2,1,1,7,250.0,4,1125,True,0,0,4.86,False,125.0,1000.0,0.1,0.27,0.18,4.99,0.0,1250.0
537,6907368,0.13,False,Centrum-West,52.37384,4.88185,Entire home/apt,2,1,1,6,250.0,4,1125,True,5,1,4.8,False,125.0,1000.0,0.1,0.27,0.35000000000000003,4.99,0.4383561643835616,1250.0
538,6920719,0.73,False,De Baarsjes - Oud-West,52.37115,4.86696,Private room,2,1,1,4,110.0,4,30,True,4,5,4.8,False,55.0,440.0,0.05,0.17,0.18,4.99,0.7506849315068493,544.2876712328767
539,6942100,0.0,False,De Pijp - Rivierenbuurt,52.3563,4.88911,Entire home/apt,2,1,1,8,132.0,3,22,True,0,0,4.7,False,66.0,396.0,0.06,0.14,0.19,4.99,0.0,659.2465753424658
540,6966341,0.32999999999999996,False,Centrum-West,52.37061,4.88088,Entire home/apt,4,2,3,15,500.0,3,1125,True,1,0,4.43,True,125.0,1500.0,0.09,0.1,0.26,10.99,0.019178082191780823,2500.0
541,6982667,1.0,False,Oud-Noord,52.3986,4.92161,Entire home/apt,4,2,3,4,150.0,3,1125,True,0,0,4.73,True,37.5,450.0,0.06,0.23,0.2,4.99,0.0,762.972602739726
542,6989796,0.55,False,Centrum-Oost,52.36115,4.896,Entire home/apt,3,2,2,9,195.0,7,1125,True,0,0,4.64,False,65.0,1365.0,0.07,0.28,0.17,4.99,0.13424657534246576,873.7534246575342
543,7007415,1.0,False,Oud-Oost,52.35158,4.91161,Entire home/apt,2,1,1,5,180.0,4,14,True,0,0,4.85,False,90.0,720.0,0.07,0.23,0.23,4.99,0.0,900.0
544,7015007,0.0,False,Bos en Lommer,52.38228,4.85217,Entire home/apt,4,2,2,3,275.0,10,365,True,0,0,4.75,False,68.75,2750.0,0.09,0.2,0.25,4.99,0.9041095890410958,1375.0
545,7017061,0.2,False,Oostelijk Havengebied - Indische Buurt,52.36426,4.9424,Entire home/apt,4,2,4,4,110.0,3,14,True,0,0,5.0,False,27.5,330.0,0.08,0.1,0.17,4.99,0.0,550.0
546,7058094,0.0,False,Zuid,52.35297,4.85206,Entire home/apt,5,3,3,16,333.0,7,30,True,5,0,4.78,False,66.6,2331.0,0.1,0.2,0.32,4.99,0.7095890410958904,1665.0
547,7109857,0.8300000000000001,False,IJburg - Zeeburgereiland,52.36207,4.97713,Entire home/apt,4,2,2,4,159.0,4,8,True,0,0,4.86,False,39.75,636.0,0.06,0.17,0.18,4.99,0.0,792.7397260273973
548,7111455,1.0,False,Noord-West,52.42512,4.88842,Private room,3,1,3,5,75.0,3,7,True,9,3,4.89,False,25.0,225.0,0.06,0.12,0.17,4.99,0.058011049723756904,422.707182320442
549,7159415,0.9,False,De Baarsjes - Oud-West,52.37007,4.84877,Entire home/apt,2,1,1,3,122.0,7,12,True,1,0,4.83,True,61.0,854.0,0.06,0.1,0.19,4.99,0.0684931506849315,550.4794520547945
550,7201865,0.89,False,De Baarsjes - Oud-West,52.36282,4.86005,Entire home/apt,2,1,1,2,109.0,3,30,True,0,0,4.91,False,54.5,327.0,0.06,0.16,0.21,4.99,0.0,548.2587859424921
551,7224738,1.0,False,De Baarsjes - Oud-West,52.36482,4.87474,Private room,2,1,1,3,133.0,3,1125,True,0,0,4.92,False,66.5,399.0,0.07,0.1,0.16,4.99,0.4136986301369863,664.2465753424658
552,7260210,1.0,False,Bos en Lommer,52.38206,4.85036,Entire home/apt,2,1,2,11,206.0,3,7,True,1,2,4.88,False,103.0,618.0,0.07,0.25,0.18,4.99,0.08767123287671233,937.1917808219179
553,7324648,1.0,False,De Baarsjes - Oud-West,52.37056,4.86855,Entire home/apt,5,3,4,14,231.0,3,35,True,0,1,4.81,False,46.2,693.0,0.06,0.21,0.28,4.99,0.010958904109589041,1154.5616438356165
554,7332860,0.0,False,IJburg - Zeeburgereiland,52.35458,4.99522,Private room,1,1,1,1,45.0,180,1125,True,0,0,4.64,False,45.0,8100.0,0.11,0.09,0.16,0.99,0.3424657534246575,240.54794520547946
555,7335372,1.0,False,De Baarsjes - Oud-West,52.36495,4.85858,Private room,2,1,1,7,186.0,1,1125,True,4,1,4.33,True,93.0,186.0,0.08,0.21,0.18,4.99,0.6666666666666666,1408.3333333333333
556,7338230,0.69,False,Centrum-Oost,52.36832,4.93039,Entire home/apt,4,2,4,16,229.0,4,1125,True,0,0,4.96,False,57.25,916.0,0.11,0.07,0.21,4.99,0.0,1125.6849315068494
557,7352133,0.67,False,De Baarsjes - Oud-West,52.36073,4.85525,Entire home/apt,3,2,2,5,156.0,4,1125,True,0,1,5.0,False,52.0,624.0,0.08,0.22,0.19,4.99,0.0,782.0410958904109
558,7379564,1.0,False,De Baarsjes - Oud-West,52.35913,4.85134,Entire home/apt,4,2,2,11,307.0,3,31,True,3,1,4.87,False,76.75,921.0,0.16,0.26,0.26,4.99,0.00821917808219178,1010.2739726027397
559,7382264,0.0,False,IJburg - Zeeburgereiland,52.35379,4.9956,Private room,2,1,1,1,45.0,180,1125,True,30,0,4.54,True,22.5,8100.0,0.09,0.1,0.14,0.99,0.0958904109589041,237.8082191780822
560,7394725,0.5,False,Bos en Lommer,52.37928,4.85735,Entire home/apt,2,1,1,1,131.0,800,1125,True,25,0,4.77,False,65.5,104800.0,0.05,0.15,0.16,4.99,0.8931506849315068,653.4931506849315
561,7450864,0.54,False,Oud-Noord,52.38735,4.91605,Entire home/apt,2,1,1,10,129.0,3,1125,True,0,0,4.86,False,64.5,387.0,0.07,0.16,0.2,4.99,0.0,545.6301369863014
562,7511434,0.11,False,Oostelijk Havengebied - Indische Buurt,52.37187,4.94136,Entire home/apt,4,2,4,3,140.0,3,1125,True,0,0,4.83,False,35.0,420.0,0.06,0.14,0.18,4.99,0.23013698630136986,700.0
563,7539137,0.55,False,De Baarsjes - Oud-West,52.36199,4.85525,Entire home/apt,2,1,1,5,104.0,3,30,True,0,1,4.87,False,52.0,312.0,0.05,0.11,0.18,4.99,0.0,521.3698630136986
564,7555544,0.46,False,Oud-Oost,52.35434,4.91858,Entire home/apt,4,2,2,9,271.0,4,1125,True,0,0,4.63,False,67.75,1084.0,0.07,0.33,0.19,4.99,0.3835616438356164,1356.849315068493
565,7566493,0.88,True,De Pijp - Rivierenbuurt,52.35697,4.90516,Entire home/apt,3,2,1,16,199.0,3,60,True,5,0,4.94,False,66.33,597.0,0.06,0.2,0.21,4.99,0.0136986301369863,993.6301369863014
566,7597331,1.0,False,De Baarsjes - Oud-West,52.36398,4.85847,Entire home/apt,2,1,1,2,94.0,3,7,True,6,1,4.94,False,47.0,282.0,0.07,0.08,0.15,4.99,0.01643835616438356,631.4520547945206
567,7675556,0.91,False,Zuid,52.34373,4.86065,Entire home/apt,4,2,5,4,145.0,3,1125,True,0,0,5.0,False,36.25,435.0,0.06,0.16,0.17,4.99,0.0,777.6712328767123
568,7704803,1.0,True,Centrum-Oost,52.36252,4.90424,Entire home/apt,4,2,3,6,304.0,3,1125,True,0,2,4.76,False,76.0,912.0,0.07,0.15,0.29,4.99,0.6410256410256411,1486.6809116809118
569,7704893,0.08,False,De Baarsjes - Oud-West,52.36551,4.85472,Entire home/apt,2,1,1,4,100.0,1,2,True,11,0,4.53,False,50.0,100.0,0.08,0.17,0.19,4.99,1.0,400.0
570,7743717,0.0,False,De Pijp - Rivierenbuurt,52.34164,4.89379,Entire home/apt,4,2,3,20,600.0,4,21,True,26,0,4.73,True,150.0,2400.0,0.2,0.17,0.26,10.99,0.4547945205479452,2435.6164383561645
571,7757866,0.28,False,De Pijp - Rivierenbuurt,52.35208,4.90807,Entire home/apt,3,2,1,9,69.0,3,1125,True,0,0,4.11,False,23.0,207.0,0.04,0.1,0.16,2.99,0.0,505.8904109589041
572,7786634,0.67,False,Westerpark,52.38024,4.86973,Entire home/apt,2,1,1,9,220.0,2,1125,True,0,0,4.82,False,110.0,440.0,0.08,0.2,0.17,4.99,0.038461538461538464,1100.0
573,7786801,1.0,False,Bos en Lommer,52.37778,4.86073,Entire home/apt,2,1,1,2,130.0,5,26,True,0,0,4.73,False,65.0,650.0,0.08,0.18,0.17,4.99,0.0,650.0
574,7787732,0.8,False,De Baarsjes - Oud-West,52.36978,4.86029,Entire home/apt,2,1,1,4,120.0,3,40,True,0,0,4.93,False,60.0,360.0,0.05,0.14,0.16,4.99,0.0,600.0
575,7864783,1.0,False,Westerpark,52.3826,4.86958,Entire home/apt,2,1,1,6,105.0,2,14,True,8,2,4.86,False,52.5,210.0,0.07,0.17,0.21,4.99,0.42105263157894735,1250.0
576,7895182,0.97,False,Bos en Lommer,52.37676,4.83955,Private room,2,1,1,2,86.0,3,6,True,1,2,4.54,False,43.0,258.0,0.05,0.12,0.15,4.99,0.0410958904109589,394.32876712328766
577,7911798,0.79,False,De Pijp - Rivierenbuurt,52.35238,4.89341,Entire home/apt,2,1,1,3,209.0,3,65,True,0,1,4.55,True,104.5,627.0,0.09,0.14,0.22,4.99,0.0,1005.4775280898876
578,7924857,0.67,False,De Baarsjes - Oud-West,52.36935,4.86748,Entire home/apt,6,3,5,15,492.0,2,1125,True,0,3,4.029999999999999,True,82.0,984.0,0.08,0.27,0.28,10.99,0.0,2455.5555555555557
579,7925449,0.71,False,Zuid,52.35436,4.88316,Entire home/apt,4,2,2,9,179.0,3,31,True,7,6,4.91,False,44.75,537.0,0.07,0.17,0.2,4.99,0.07397260273972603,947.945205479452
580,7932992,0.4800000000000001,False,Zuid,52.34723,4.86015,Entire home/apt,3,2,2,8,135.0,5,1125,True,0,1,4.93,False,45.0,675.0,0.06,0.19,0.15,4.99,0.021917808219178082,755.8493150684932
581,7981030,0.8,False,Bos en Lommer,52.3766,4.86164,Entire home/apt,2,1,2,4,175.0,6,30,True,3,2,4.84,False,87.5,1050.0,0.07,0.15,0.13,4.99,0.002777777777777778,881.6666666666666
582,8006682,0.67,False,De Baarsjes - Oud-West,52.36058,4.869789,Entire home/apt,4,2,8,17,550.0,3,31,True,0,0,4.489999999999999,True,137.5,1650.0,0.13,0.17,0.31,10.99,0.0,2867.8082191780823
583,8021127,0.43,False,Westerpark,52.38189,4.87265,Entire home/apt,2,1,1,4,125.0,3,1125,True,0,0,4.72,False,62.5,375.0,0.07,0.14,0.2,4.99,0.32602739726027397,625.0
584,8073314,1.0,False,Oud-Noord,52.3947203636524,4.914163767003143,Entire home/apt,4,2,3,9,250.0,3,30,True,0,1,5.0,False,62.5,750.0,0.13,0.27,0.26,4.99,0.0410958904109589,1258.7260273972602
585,8079259,1.0,True,Centrum-West,52.38617,4.88539,Entire home/apt,4,2,2,4,160.0,3,1125,True,5,2,4.98,False,40.0,480.0,0.07,0.2,0.19,4.99,0.3780821917808219,834.4520547945206
586,8100829,0.81,False,Centrum-Oost,52.36422,4.91233,Entire home/apt,2,1,1,12,175.0,6,1125,True,0,0,4.93,False,87.5,1050.0,0.07,0.22,0.21,4.99,0.0027397260273972603,867.4657534246576
587,8146052,0.09000000000000008,False,Centrum-West,52.38444,4.88198,Entire home/apt,2,1,1,6,150.0,3,20,True,0,0,5.0,False,75.0,450.0,0.07,0.19,0.17,4.99,0.0,750.0
588,8187901,0.76,True,Centrum-Oost,52.36323,4.89223,Private room,2,1,1,9,150.0,3,1125,True,2,3,4.89,False,75.0,450.0,0.07,0.16,0.19,4.99,0.030136986301369864,805.3972602739726
589,8188948,0.85,True,Centrum-West,52.37632,4.89396,Private room,2,1,1,10,200.0,3,25,True,5,4,4.81,False,100.0,600.0,0.11,0.21,0.25,4.99,0.35376044568245124,1214.9860724233984
590,8189988,0.68,False,De Pijp - Rivierenbuurt,52.35654,4.89015,Entire home/apt,2,1,1,6,175.0,3,6,True,0,1,4.91,False,87.5,525.0,0.08,0.2,0.18,4.99,0.1780821917808219,861.3013698630137
591,8196105,1.0,True,De Baarsjes - Oud-West,52.36375,4.86606,Entire home/apt,4,2,4,14,325.0,4,1125,True,0,0,5.0,False,81.25,1300.0,0.08,0.28,0.27,4.99,0.0,1625.0
592,8278300,0.38,False,De Pijp - Rivierenbuurt,52.34933,4.90981,Entire home/apt,2,1,2,9,165.0,6,1125,True,8,1,4.95,False,82.5,990.0,0.07,0.2,0.21,4.99,0.057534246575342465,964.7534246575342
593,8384069,0.53,False,Centrum-West,52.37274,4.88085,Private room,1,1,1,4,75.0,4,60,True,1,1,4.91,False,75.0,300.0,0.06,0.1,0.17,4.99,0.410958904109589,349.86301369863014
594,8475898,0.24,False,De Baarsjes - Oud-West,52.36528,4.86357,Entire home/apt,2,1,1,5,110.0,5,1125,True,3,0,4.48,False,55.0,550.0,0.08,0.17,0.18,4.99,0.5698630136986301,569.0958904109589
595,8513567,0.6,True,De Pijp - Rivierenbuurt,52.35221,4.90685,Private room,3,1,2,5,100.0,3,100,True,0,6,4.98,False,33.33,300.0,0.07,0.15,0.14,4.99,0.7597402597402597,530.9090909090909
596,8535626,0.33999999999999997,False,Oud-Noord,52.39655,4.90783,Entire home/apt,4,2,3,7,180.0,5,20,True,0,0,4.7,True,45.0,900.0,0.08,0.12,0.24,4.99,0.00821917808219178,900.0
597,8551630,0.53,False,De Baarsjes - Oud-West,52.36456,4.87494,Entire home/apt,4,2,2,10,295.0,3,14,True,0,2,4.97,False,73.75,885.0,0.12,0.17,0.21,4.99,0.010958904109589041,1489.5205479452054
598,8578108,0.0,False,Oud-Oost,52.35918,4.92166,Entire home/apt,5,3,5,14,349.0,5,30,True,0,0,4.8,False,69.8,1745.0,0.14,0.26,0.28,4.99,0.4383561643835616,1745.0
599,8584779,0.39000000000000007,False,Centrum-West,52.38042,4.88346,Entire home/apt,2,1,1,13,120.0,5,29,True,0,0,5.0,False,60.0,600.0,0.05,0.16,0.17,4.99,0.0,600.4931506849315
600,8591687,1.0,True,Centrum-West,52.37568,4.89425,Private room,2,1,1,1,85.0,3,1125,True,4,4,4.84,False,42.5,255.0,0.04,0.11,0.15,4.99,0.2448377581120944,444.46902654867256
601,8644656,0.0,False,Centrum-Oost,52.36184,4.90585,Entire home/apt,4,2,2,11,205.0,2,60,True,1,0,4.9,False,51.25,410.0,0.07,0.07,0.22,4.99,0.125,1188.75
602,8660698,0.99,True,De Pijp - Rivierenbuurt,52.35578,4.89791,Private room,2,1,1,1,106.0,3,30,True,0,4,4.93,False,53.0,318.0,0.05,0.2,0.2,4.99,0.6383561643835617,529.027397260274
603,8770120,0.79,False,Bos en Lommer,52.37614,4.84966,Entire home/apt,4,2,2,7,140.0,4,30,True,0,0,4.81,False,35.0,560.0,0.04,0.15,0.14,4.99,0.0,700.0
604,8776772,0.22000000000000003,False,Centrum-Oost,52.37445,4.90541,Entire home/apt,4,2,2,10,264.0,6,1125,True,0,0,4.81,False,66.0,1584.0,0.09,0.13,0.29,4.99,0.0,1321.2328767123288
605,8792635,0.54,False,De Baarsjes - Oud-West,52.36645,4.87192,Entire home/apt,2,1,1,4,100.0,3,60,True,0,2,5.0,False,50.0,300.0,0.07,0.18,0.19,4.99,0.16986301369863013,701.3150684931506
606,8792777,0.65,False,Oud-Noord,52.38726,4.93774,Private room,3,1,2,7,160.0,3,14,True,4,3,4.96,False,53.33,480.0,0.08,0.18,0.17,4.99,0.7726027397260274,800.0
607,8798384,0.39,False,Watergraafsmeer,52.3511,4.94085,Entire home/apt,4,2,3,7,150.0,4,20,True,0,1,4.85,False,37.5,600.0,0.08,0.12,0.26,4.99,0.11506849315068493,933.1369863013699
608,8835898,0.5800000000000001,True,Centrum-Oost,52.36431,4.89932,Private room,1,1,1,5,88.0,2,14,True,2,1,4.75,False,88.0,176.0,0.04,0.15,0.15,4.99,0.5,457.5
609,8872533,0.75,False,De Baarsjes - Oud-West,52.36417,4.85599,Entire home/apt,3,2,1,4,170.0,3,30,True,0,0,5.0,False,56.67,510.0,0.07,0.21,0.21,4.99,0.0,850.0
610,8877094,0.75,False,Watergraafsmeer,52.3486,4.94272,Entire home/apt,4,2,1,5,139.0,3,5,True,1,0,4.94,False,34.75,417.0,0.06,0.13,0.17,4.99,0.4273972602739726,775.0
611,8879722,1.0,True,Centrum-West,52.37786,4.8863,Private room,4,1,2,5,170.0,1,1125,True,1,5,4.87,True,42.5,170.0,0.07,0.17,0.21,4.99,0.6807909604519774,850.0
612,8896452,0.0,False,Zuid,52.35471,4.88151,Entire home/apt,6,3,4,18,460.0,3,1125,True,0,0,4.25,True,76.67,1380.0,0.08,0.19,0.3,10.99,0.0,2300.0
613,8913666,0.67,False,Westerpark,52.39134,4.87707,Entire home/apt,4,2,2,8,229.0,5,1125,True,0,0,4.85,False,57.25,1145.0,0.1,0.17,0.22,4.99,0.0,1142.7397260273972
614,8920212,0.43,False,Watergraafsmeer,52.34139,4.92011,Entire home/apt,4,2,4,26,695.0,3,1125,True,6,0,4.17,True,173.75,2085.0,0.11,0.13,0.3,10.99,0.5013698630136987,3375.0
615,8977362,0.79,False,Oud-Oost,52.35278,4.91919,Entire home/apt,3,2,2,12,249.0,3,1125,True,0,0,4.69,False,83.0,747.0,0.07,0.28,0.21,4.99,0.4246575342465753,1245.0
616,9021865,0.6,False,De Baarsjes - Oud-West,52.35954,4.86128,Entire home/apt,4,2,4,21,450.0,3,28,True,0,0,4.53,True,112.5,1350.0,0.14,0.23,0.21,10.99,0.4438356164383562,2250.0
617,9045244,0.73,False,Westerpark,52.37864,4.87505,Entire home/apt,3,2,1,6,111.0,7,7,True,0,0,4.84,False,37.0,777.0,0.07,0.15,0.16,4.99,0.0,619.054794520548
618,9070642,0.19999999999999996,False,Zuid,52.35222,4.86182,Entire home/apt,4,2,4,18,345.0,3,1125,True,0,0,4.87,False,86.25,1035.0,0.07,0.27,0.25,4.99,0.019498607242339833,1799.0947075208915
619,9075972,0.5,False,Westerpark,52.38095,4.86907,Entire home/apt,2,1,1,1,130.0,4,1125,True,0,0,4.86,False,65.0,520.0,0.07,0.16,0.19,4.99,0.0,650.0
620,9078341,0.52,False,De Pijp - Rivierenbuurt,52.35116532597855,4.895432936794861,Entire home/apt,2,1,1,4,195.0,3,15,True,1,1,5.0,True,97.5,585.0,0.07,0.22,0.21,4.99,0.021917808219178082,1120.972602739726
621,9103703,0.77,False,Oostelijk Havengebied - Indische Buurt,52.36417,4.93963,Entire home/apt,2,1,1,3,85.0,2,4,True,1,1,4.84,False,42.5,170.0,0.05,0.11,0.16,4.99,0.0,450.0
622,9104541,0.97,False,De Baarsjes - Oud-West,52.36577,4.8613,Private room,2,1,1,1,80.0,3,1125,True,1,4,4.91,False,40.0,240.0,0.06,0.12,0.17,4.99,0.01643835616438356,390.2054794520548
623,9108470,0.09,False,Oostelijk Havengebied - Indische Buurt,52.36008,4.94462,Entire home/apt,4,2,2,1,125.0,45,1125,True,29,0,4.9,False,31.25,5625.0,0.08,0.11,0.19,4.99,0.9972602739726028,625.0
624,9181640,0.8300000000000001,False,De Baarsjes - Oud-West,52.37239,4.87172,Private room,2,1,1,3,98.0,3,100,True,2,3,4.56,False,49.0,294.0,0.04,0.14,0.16,4.99,0.7576601671309192,509.26183844011143
625,9186603,1.0,False,De Baarsjes - Oud-West,52.36641,4.85251,Entire home/apt,4,2,2,5,179.0,5,21,True,0,0,4.79,False,44.75,895.0,0.08,0.17,0.15,4.99,0.0,892.4657534246576
626,9247120,0.81,True,Oud-Oost,52.35165,4.91358,Entire home/apt,4,2,2,10,154.0,3,100,True,0,1,4.78,False,38.5,462.0,0.08,0.22,0.24,4.99,0.0,770.2739726027397
627,9272999,0.99,False,De Baarsjes - Oud-West,52.37226,4.85366,Private room,1,1,1,2,89.0,3,1125,True,5,2,4.16,True,89.0,267.0,0.06,0.11,0.16,4.99,0.1346153846153846,450.0
628,9273467,0.99,False,De Baarsjes - Oud-West,52.37036,4.85414,Private room,3,1,2,1,92.0,2,1125,True,13,3,4.29,False,30.67,184.0,0.08,0.13,0.14,4.99,0.8942307692307693,540.0
629,9310110,0.83,False,Centrum-West,52.37821,4.89264,Entire home/apt,4,2,3,10,280.0,5,30,True,0,0,4.6,False,70.0,1400.0,0.09,0.22,0.27,4.99,0.049315068493150684,1463.4931506849316
630,9322953,0.0,False,Zuid,52.34375,4.85807,Entire home/apt,2,1,1,2,100.0,3,1125,True,0,0,4.87,True,50.0,300.0,0.06,0.13,0.19,4.99,0.0,500.0
631,9340964,0.69,False,Centrum-West,52.38571,4.8833,Entire home/apt,3,2,1,1,57.0,3,22,True,0,1,4.11,True,19.0,171.0,0.06,0.11,0.15,2.99,0.0,424.7945205479452
632,9343949,1.0,True,Oud-Oost,52.35131,4.91388,Private room,2,1,1,1,65.0,4,1125,True,0,2,4.27,False,32.5,260.0,0.05,0.13,0.16,2.99,0.5150684931506849,423.93150684931504
633,9360964,1.0,False,Oud-Oost,52.35927,4.92427,Entire home/apt,2,1,1,4,102.0,3,20,True,0,0,4.69,False,51.0,306.0,0.06,0.14,0.18,4.99,0.0,510.6164383561644
634,9420691,0.95,False,Zuid,52.3561,4.8705,Entire home/apt,2,1,1,5,115.0,3,14,True,0,0,4.94,False,57.5,345.0,0.05,0.13,0.15,4.99,0.0,575.0
635,9444516,0.8,False,De Baarsjes - Oud-West,52.36757,4.86833,Entire home/apt,2,1,1,20,468.0,4,8,True,7,0,4.41,True,234.0,1872.0,0.12,0.18,0.19,10.99,0.2191780821917808,2477.054794520548
636,9461010,0.52,False,Zuid,52.3502,4.88583,Entire home/apt,4,2,3,7,199.0,5,7,True,0,0,4.92,False,49.75,995.0,0.08,0.2,0.15,4.99,0.030136986301369864,995.1232876712329
637,9461142,0.9,False,Watergraafsmeer,52.34159,4.92606,Entire home/apt,4,2,3,6,195.0,3,3,True,0,3,4.81,False,48.75,585.0,0.07,0.2,0.23,4.99,0.4246575342465753,975.0
638,9490497,0.58,False,Bos en Lommer,52.37825,4.84685,Entire home/apt,4,2,3,6,95.0,5,1125,True,0,0,4.89,False,23.75,475.0,0.05,0.09,0.16,4.99,0.0136986301369863,648.6027397260274
639,9506709,0.0,False,Centrum-West,52.37159,4.88023,Entire home/apt,4,2,3,27,750.0,3,10,True,11,0,4.29,True,187.5,2250.0,0.07,0.14,0.35000000000000003,10.99,0.7616438356164383,3160.3424657534247
640,9509889,0.8500000000000001,True,Centrum-West,52.37882,4.89387,Private room,4,1,3,3,140.0,1,1125,True,10,3,4.72,False,35.0,140.0,0.06,0.1,0.16,4.99,0.38461538461538464,1003.75
641,9530785,0.33,False,Centrum-Oost,52.36188,4.90062,Entire home/apt,4,2,2,25,550.0,1,365,True,4,1,4.63,True,137.5,550.0,0.12,0.05,0.2,10.99,0.4,2156.25
642,9536529,0.46,False,De Pijp - Rivierenbuurt,52.341003,4.903122,Private room,4,1,2,9,206.0,2,365,True,8,6,4.33,False,51.5,412.0,0.06,0.19,0.21,4.99,0.4438202247191011,1094.9578651685392
643,9538986,1.0,False,De Baarsjes - Oud-West,52.36625,4.87423,Entire home/apt,2,1,1,4,130.0,4,14,True,2,0,4.92,True,65.0,520.0,0.08,0.15,0.16,4.99,0.021917808219178082,677.1917808219179
644,9584580,1.0,True,Centrum-Oost,52.36506,4.90209,Private room,2,1,1,3,139.0,3,30,True,2,7,4.96,True,69.5,417.0,0.06,0.08,0.16,4.99,0.1349862258953168,738.4022038567493
645,9632913,0.6000000000000001,False,Centrum-Oost,52.36919,4.89745,Private room,2,1,1,6,118.0,3,1125,True,2,4,4.71,True,59.0,354.0,0.05,0.15,0.19,4.99,0.7116279069767442,686.3023255813954
646,9659173,0.5,False,Westerpark,52.38443,4.87415,Entire home/apt,2,1,1,5,125.0,3,18,True,0,0,4.98,False,62.5,375.0,0.06,0.14,0.18,4.99,0.0,625.0
647,9763557,0.58,False,Westerpark,52.37936,4.87703,Entire home/apt,2,1,1,10,145.0,2,10,True,2,1,5.0,False,72.5,290.0,0.05,0.17,0.19,4.99,0.0,725.0
648,9799012,0.31,False,De Baarsjes - Oud-West,52.3689,4.85963,Entire home/apt,2,1,1,11,150.0,3,30,True,0,0,4.95,False,75.0,450.0,0.07,0.17,0.2,4.99,0.0,751.917808219178
649,9808608,0.4700000000000001,False,De Pijp - Rivierenbuurt,52.3558,4.89727,Entire home/apt,4,2,2,7,214.0,4,4,True,6,0,4.93,False,53.5,856.0,0.08,0.14,0.25,4.99,0.42191780821917807,1308.2191780821918
650,9815325,0.37,False,De Baarsjes - Oud-West,52.36923,4.86632,Entire home/apt,2,1,1,9,235.0,3,28,True,9,1,4.64,False,117.5,705.0,0.09,0.2,0.25,4.99,0.08767123287671233,1221.876712328767
651,9816257,0.8200000000000001,False,Zuid,52.33878,4.84729,Private room,2,1,1,9,100.0,1,1125,True,2,0,4.86,True,50.0,100.0,0.07,0.23,0.21,4.99,0.5236486486486487,500.0
652,9895854,0.0,False,Centrum-West,52.36652,4.88573,Entire home/apt,2,1,1,3,190.0,2,1125,True,0,0,4.9,False,95.0,380.0,0.08,0.27,0.16,4.99,0.1346153846153846,1042.2115384615386
653,9903960,0.2600000000000001,False,Centrum-West,52.37796,4.89173,Private room,2,1,1,7,166.0,1,1125,True,0,2,4.89,True,83.0,166.0,0.08,0.23,0.23,4.99,1.0,830.0
654,9921636,0.65,False,Centrum-West,52.37085,4.88212,Entire home/apt,2,1,1,4,220.0,4,1125,True,0,0,4.83,True,110.0,880.0,0.08,0.2,0.22,4.99,0.0,1100.0
655,9996040,0.8200000000000001,False,Westerpark,52.38845,4.87881,Entire home/apt,2,1,1,10,200.0,3,3,True,2,1,4.86,False,100.0,600.0,0.09,0.14,0.16,4.99,0.42191780821917807,1000.0
656,10036864,0.67,False,IJburg - Zeeburgereiland,52.35503,4.99792,Entire home/apt,4,2,6,9,204.0,6,1125,True,0,0,4.2,False,51.0,1224.0,0.08,0.19,0.27,4.99,0.27945205479452057,1017.6027397260274
657,10055684,0.56,False,Oostelijk Havengebied - Indische Buurt,52.3648,4.93265,Entire home/apt,2,1,1,3,145.0,4,1125,True,0,1,4.57,False,72.5,580.0,0.06,0.09,0.16,4.99,0.6794520547945205,725.0
658,10080818,0.67,False,Watergraafsmeer,52.35421,4.9434,Entire home/apt,4,2,5,12,225.0,4,1125,True,0,0,5.0,False,56.25,900.0,0.09,0.19,0.14,4.99,0.0,1125.0
659,10094980,1.0,True,Centrum-Oost,52.37074,4.90027,Entire home/apt,4,2,2,9,269.0,7,30,True,1,3,4.63,False,67.25,1883.0,0.07,0.27,0.24,4.99,0.0027397260273972603,1208.8082191780823
660,10101483,1.0,False,Oud-Oost,52.36472,4.92574,Entire home/apt,2,1,1,8,130.0,3,7,True,3,2,5.0,True,65.0,390.0,0.07,0.16,0.16,4.99,0.1506849315068493,708.8630136986301
661,10111606,0.61,False,Zuid,52.34411,4.86253,Entire home/apt,2,1,1,11,229.0,1,1125,True,4,1,4.91,False,114.5,229.0,0.1,0.13,0.21,4.99,0.5526315789473685,1174.0131578947369
662,10119487,0.31999999999999995,False,De Pijp - Rivierenbuurt,52.35436,4.89204,Private room,2,1,1,7,191.0,3,1125,True,0,3,4.73,True,95.5,573.0,0.06,0.22,0.19,4.99,0.8986301369863013,956.986301369863
